일자,시가,고가,저가,종가,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2018-05-23,"50,600","52,000","50,400","51,800",3.6,"17,095,490","878,627",0.12,"-1,694,629","532,182","642,139","843,548","-721,654",52.7
2018-05-21,"49,650","50,200","49,100","50,000",1.01,"9,020,998","449,245",0.12,"-702,126","356,815","-189,515","-704,624","-598,474",52.69
2018-05-18,"49,900","49,900","49,350","49,500",0.2,"6,706,570","332,487",0.12,"422,922","112,622","-718,394","-622,563","-1,030,440",52.69
2018-05-17,"50,300","50,500","49,400","49,400",-0.9,"10,365,440","515,599",0.12,"1,566,167","751,607","-2,277,355","-2,040,911","-1,138,711",52.7
2018-05-16,"49,200","50,200","49,150","49,850",1.32,"15,918,683","792,346",0.11,"-1,359,291","1,329,444","1,418,447","326,775","1,395,579",52.74
2018-05-15,"50,200","50,400","49,100","49,200",-1.8,"18,709,146","925,775",0.11,"3,030,319","-1,856,711","-1,129,726","-2,078,382","508,595",52.72
2018-05-14,"51,000","51,100","49,900","50,100",-2.34,"14,909,272","749,532",0.11,"3,101,133","-990,390","-2,301,459","-2,560,909","-32,588",52.74
2018-05-11,"52,000","52,200","51,200","51,300",-0.58,"10,314,997","533,765",0.11,"-45,114","-495,810","213,378","-689,886","847,176",52.77
2018-05-10,"51,700","51,700","50,600","51,600",1.38,"13,905,263","712,206",0.11,"454,294","224,160","-1,013,639","-864,212","-721,609",52.77
2018-05-09,"52,600","52,800","50,900","50,900",-3.23,"16,128,305","831,372",0.12,"3,312,625","-1,198,028","-1,598,061","-2,091,271","-663,462",52.78
2018-05-08,"52,600","53,200","51,900","52,600",1.35,"23,104,720","1,218,273",0.13,"-957,475","-1,049,663","1,451,667","2,726,501","-1,441,124",52.81
2018-05-04,"53,000","53,900","51,800","51,900",-2.08,"39,565,391","2,078,018",0.13,"12,462,154","-11,260,560","-1,223,630","-1,144,917","42,607",52.79
2018-05-03,"2,650,000","2,650,000","2,650,000","2,650,000",0,,,1.78,0,0,0,0,0,52.06
2018-05-02,"2,650,000","2,650,000","2,650,000","2,650,000",0,,,0.74,0,0,0,0,0,52.06
2018-04-30,"2,650,000","2,650,000","2,650,000","2,650,000",0,,,0.26,0,0,"1,600",0,0,52.06
2018-04-27,"2,669,000","2,682,000","2,622,000","2,650,000",1.65,"606,216","1,611,240",0.11,"110,350","-74,209","-51,186","-44,482","-53,785",52.06
2018-04-26,"2,521,000","2,608,000","2,520,000","2,607,000",3.45,"360,931","931,526",0.11,"24,453","-21,191","31,409",-516,"-41,483",52.1
2018-04-25,"2,461,000","2,525,000","2,461,000","2,520,000",-0.12,"332,292","826,566",0.11,"154,435","11,595","-123,296","-173,281","-71,940",52.07
2018-04-24,"2,592,000","2,593,000","2,504,000","2,523,000",-2.77,"315,406","799,556",0.1,"94,967","-2,788","-89,927","-96,907","-69,255",52.17
2018-04-23,"2,550,000","2,604,000","2,550,000","2,595,000",0.54,"232,380","600,825",0.1,"19,990","14,013","-38,503","-25,770","-15,979",52.24
2018-04-20,"2,590,000","2,613,000","2,571,000","2,581,000",-2.2,"235,220","609,152",0.1,"43,519","26,050","-67,036","-51,763","-38,847",52.27
2018-04-19,"2,600,000","2,649,000","2,577,000","2,639,000",2.76,"343,811","901,505",0.1,"-67,866","-13,120","83,950","44,323","72,499",52.32
2018-04-18,"2,550,000","2,568,000","2,529,000","2,568,000",2.76,"269,252","689,012",0.09,"-78,437","10,672","75,350","71,266","41,952",52.25
2018-04-17,"2,512,000","2,527,000","2,491,000","2,499,000",-0.72,"155,440","389,066",0.1,"22,943","3,784","-25,569","-26,898","-30,485",52.2
2018-04-16,"2,516,000","2,530,000","2,493,000","2,517,000",1.08,"157,549","396,053",0.1,"-27,550","14,368","13,653","23,065","-4,874",52.22
2018-04-13,"2,480,000","2,509,000","2,470,000","2,490,000",1.63,"205,566","512,556",0.1,"-42,269","-3,094","50,310","33,187","29,424",52.2
2018-04-12,"2,472,000","2,472,000","2,444,000","2,450,000",0.29,"249,325","612,211",0.1,"5,738","-39,821","32,782","27,279","41,803",52.17
2018-04-11,"2,495,000","2,495,000","2,430,000","2,443,000",-0.04,"201,022","495,246",0.1,"8,076","-20,162","13,570","13,741","19,209",52.14
2018-04-10,"2,427,000","2,461,000","2,402,000","2,444,000",-0.65,"219,687","534,757",0.11,"19,910","1,509","-21,160","-7,979","3,266",52.13
2018-04-09,"2,413,000","2,472,000","2,410,000","2,460,000",1.65,"199,008","488,396",0.1,"-21,212","34,172","-18,149","-4,213",616,52.15
2018-04-06,"2,400,000","2,429,000","2,370,000","2,420,000",-0.7,"250,654","603,211",0.1,"38,501","7,672","-7,674","-35,945","-33,684",52.16
2018-04-05,"2,370,000","2,469,000","2,367,000","2,437,000",3.88,"264,912","642,625",0.1,"-53,610","60,054","-24,346",-947,"17,626",52.17
2018-04-04,"2,408,000","2,413,000","2,346,000","2,346,000",-2.49,"247,684","586,682",0.09,"102,861","-50,960","-40,668","-15,338","-10,434",52.18
2018-04-03,"2,394,000","2,407,000","2,364,000","2,406,000",-0.87,"255,365","609,109",0.09,"63,655","-21,168","-18,462","-41,366","-18,138",52.22
2018-04-02,"2,450,000","2,461,000","2,425,000","2,427,000",-1.38,"142,313","346,383",0.09,"52,203","-13,986","-25,075","-28,809","-16,492",52.23
2018-03-30,"2,454,000","2,495,000","2,454,000","2,461,000",0.37,"155,542","385,610",0.09,"11,165","17,369","-31,810","-25,450","-5,048",52.25
2018-03-29,"2,435,000","2,478,000","2,416,000","2,452,000",0.7,"201,340","492,355",0.09,"14,714","9,898","-39,587","-23,601","-15,337",52.28
2018-03-28,"2,455,000","2,455,000","2,417,000","2,435,000",-2.56,"303,189","737,579",0.09,"78,683","-37,456","-47,720","-38,449","-1,589",52.31
2018-03-27,"2,516,000","2,523,000","2,454,000","2,499,000",-0.6,"237,480","591,916",0.09,"27,712","-22,541","-14,689","-9,357","-24,299",52.34
2018-03-26,"2,471,000","2,514,000","2,452,000","2,514,000",1.13,"201,155","500,546",0.08,"15,846","3,594","-8,789","-14,535","-12,724",52.35
2018-03-23,"2,517,000","2,536,000","2,480,000","2,486,000",-3.98,"297,099","745,226",0.08,"75,389","-39,138","-40,152","-25,773","-34,920",52.36
2018-03-22,"2,553,000","2,589,000","2,552,000","2,589,000",1.41,"169,082","434,966",0.09,"-31,420","15,458","18,116","7,441","23,952",52.39
2018-03-21,"2,589,000","2,589,000","2,553,000","2,553,000",-0.27,"178,104","456,127",0.09,"2,378","20,929","-20,348","-11,651","9,610",52.38
2018-03-20,"2,535,000","2,560,000","2,505,000","2,560,000",0.91,"163,865","414,791",0.09,"-1,994","14,018","-1,113","-16,199","-5,055",52.39
2018-03-19,"2,531,000","2,567,000","2,522,000","2,537,000",-0.78,"164,377","417,387",0.09,"12,050","3,491","-17,496","-15,934","-2,128",52.4
2018-03-16,"2,561,000","2,571,000","2,512,000","2,557,000",-0.78,"243,698","618,931",0.09,"19,768","-30,911","22,200","-11,213","7,900",52.41
2018-03-15,"2,600,000","2,601,000","2,551,000","2,577,000",-0.43,"177,649","458,294",0.08,"2,635","-5,767","16,797","13,476","-14,176",52.39
2018-03-14,"2,551,000","2,600,000","2,550,000","2,588,000",0.19,"254,265","655,032",0.09,-152,"-11,048","6,436","23,098","-10,779",52.38
2018-03-13,"2,538,000","2,583,000","2,518,000","2,583,000",3.86,"401,974","1,025,227",0.09,"-133,637","-9,934","147,831","136,211","52,894",52.37
2018-03-12,"2,528,000","2,539,000","2,479,000","2,487,000",0,"173,779","434,749",0.09,"9,126","-24,208","12,092","17,993","-11,185",52.26
2018-03-09,"2,472,000","2,527,000","2,462,000","2,487,000",1.1,"286,088","714,233",0.09,"-54,519","21,956","26,445","28,531","-1,167",52.25
2018-03-08,"2,460,000","2,474,000","2,404,000","2,460,000",1.19,"389,273","952,844",0.09,"-24,115","-4,050","35,873","52,014","-63,187",52.23
2018-03-07,"2,410,000","2,445,000","2,361,000","2,431,000",3.4,"428,541","1,036,655",0.09,"-122,266","4,836","121,599","116,119","-29,087",52.2
2018-03-06,"2,296,000","2,355,000","2,291,000","2,351,000",4.03,"308,467","719,308",0.09,"-41,118","28,096","16,775","7,004","14,049",52.11
2018-03-05,"2,291,000","2,308,000","2,254,000","2,260,000",-1.78,"282,019","639,638",0.09,"59,282","-22,258","-38,593","-49,898","27,225",52.09
2018-03-02,"2,329,000","2,340,000","2,300,000","2,301,000",-2.21,"265,310","613,079",0.09,"92,625","-38,665","-76,610","-21,085","6,967",52.12
2018-02-28,"2,369,000","2,405,000","2,350,000","2,353,000",-0.68,"303,247","718,972",0.09,-770,"-23,794","17,504","38,432","-12,179",52.18
2018-02-27,"2,418,000","2,419,000","2,369,000","2,369,000",0,"196,611","470,191",0.09,"-2,474","19,051","-10,931","-17,924","2,531",52.17
2018-02-26,"2,364,000","2,378,000","2,354,000","2,369,000",0.34,"191,213","452,022",0.09,"9,577","15,787","-29,665","-20,510","-19,323",52.18
2018-02-23,"2,338,000","2,390,000","2,338,000","2,361,000",0.98,"248,466","587,289",0.09,"-3,329","19,805","-20,559","10,839","12,775",52.2
2018-02-22,"2,363,000","2,363,000","2,338,000","2,338,000",-1.1,"177,399","416,553",0.09,"39,267","-33,880","-2,566","-13,280","-17,789",52.22
2018-02-21,"2,364,000","2,379,000","2,342,000","2,364,000",-0.25,"257,604","607,523",0.09,"38,385",763,"-19,627","-6,899","-38,552",52.22
2018-02-20,"2,402,000","2,408,000","2,361,000","2,370,000",-2.03,"202,452","481,058",0.08,"35,261","-25,979","-22,618","-26,910","3,167",52.23
2018-02-19,"2,490,000","2,490,000","2,393,000","2,419,000",-1.27,"307,069","746,463",0.09,"16,166","4,878","-20,399","-36,513","9,823",52.25
2018-02-14,"2,404,000","2,455,000","2,397,000","2,450,000",3.07,"378,118","922,638",0.1,"-74,053","21,977","44,913","67,191","66,234",52.27
2018-02-13,"2,310,000","2,403,000","2,310,000","2,377,000",3.98,"378,465","896,531",0.1,"-71,571","6,708","70,246","72,650","29,816",52.23
2018-02-12,"2,255,000","2,316,000","2,252,000","2,286,000",2.28,"315,099","719,931",0.09,"-10,149","-11,380","36,684","-5,167","14,121",52.18
2018-02-09,"2,222,000","2,259,000","2,221,000","2,235,000",-2.83,"349,300","780,791",0.09,"58,961","-26,515","-49,364","-48,410","-19,521",52.15
2018-02-08,"2,306,000","2,331,000","2,299,000","2,300,000",0.44,"465,021","1,075,498",0.09,"30,793","-66,975","36,882","-1,267","15,242",52.19
2018-02-07,"2,412,000","2,413,000","2,290,000","2,290,000",-3.42,"468,961","1,097,891",0.09,"131,622","-96,851","-49,420","-23,504","-33,349",51.87
2018-02-06,"2,330,000","2,396,000","2,329,000","2,371,000",-1.04,"388,129","913,940",0.09,"22,014","7,216","-51,557","-32,570","-8,454",51.91
2018-02-05,"2,325,000","2,416,000","2,300,000","2,396,000",0.46,"567,158","1,333,663",0.07,"123,883","4,487","-139,685","-103,678","-53,916",51.95
2018-02-02,"2,469,000","2,470,000","2,385,000","2,385,000",-4.26,"585,207","1,408,721",0.07,"233,890","-59,586","-172,768","-131,261","-71,620",52.06
2018-02-01,"2,531,000","2,548,000","2,486,000","2,491,000",-0.16,"552,189","1,385,573",0.06,"128,077","-44,733","-92,280","-27,252","-13,050",52.19
2018-01-31,"2,501,000","2,707,000","2,480,000","2,495,000",0.2,"1,293,626","3,351,453",0.05,"272,579","-44,110","-245,477","-157,866","-39,681",52.26
2018-01-30,"2,522,000","2,532,000","2,489,000","2,490,000",-2.77,"245,691","616,154",0.06,"65,214","-25,054","-68,602","-35,662","-66,882",52.45
2018-01-29,"2,560,000","2,574,000","2,545,000","2,561,000",0.87,"236,776","606,586",0.06,"-26,697","17,821","4,575","36,372","24,243",52.5
2018-01-26,"2,525,000","2,539,000","2,492,000","2,539,000",1.03,"207,002","522,485",0.06,"-57,449","13,355","13,060","30,621","4,087",52.5
2018-01-25,"2,461,000","2,518,000","2,458,000","2,513,000",1.86,"223,207","556,833",0.06,"-50,556","22,022","14,265","16,454","7,025",52.49
2018-01-24,"2,443,000","2,485,000","2,428,000","2,467,000",0.37,"191,010","470,754",0.06,"-25,785","32,072","-38,269","-15,275","-7,760",52.48
2018-01-23,"2,433,000","2,458,000","2,415,000","2,458,000",1.91,"270,654","660,111",0.06,"-22,984","3,436","-1,098","-10,319","12,918",52.51
2018-01-22,"2,432,000","2,434,000","2,398,000","2,412,000",-2.19,"250,418","603,095",0.06,"52,192","-24,259","-62,389","-25,423","-6,642",52.51
2018-01-19,"2,519,000","2,519,000","2,452,000","2,466,000",-1.16,"184,399","456,633",0.08,"11,710","-6,822","-22,209","-12,943","5,060",52.56
2018-01-18,"2,501,000","2,532,000","2,491,000","2,495,000",0.56,"296,977","745,730",0.08,"-40,738","10,972","5,446","21,157","-10,050",52.58
2018-01-17,"2,501,000","2,501,000","2,453,000","2,481,000",-0.76,"221,061","548,605",0.08,90,"-21,757","23,792","4,813","-4,828",52.57
2018-01-16,"2,438,000","2,507,000","2,431,000","2,500,000",3.01,"407,793","1,006,208",0.08,"-53,566","4,638","48,376","2,041","12,536",52.55
2018-01-15,"2,440,000","2,449,000","2,396,000","2,427,000",0.71,"201,920","490,175",0.08,"-15,806","-5,601","10,372","6,364","9,136",52.52
2018-01-12,"2,412,000","2,424,000","2,338,000","2,410,000",-0.08,"545,409","1,294,609",0.06,"121,223","38,089","-181,823","-186,387","-6,737",52.51
2018-01-11,"2,410,000","2,463,000","2,401,000","2,412,000",-1.23,"502,476","1,216,611",0.06,"94,605","-26,527","-48,369","-146,766",562,52.65
2018-01-10,"2,525,000","2,526,000","2,432,000","2,442,000",-3.1,"371,336","913,423",0.05,"119,841","-33,519","-107,220","-100,469","-30,062",52.69
2018-01-09,"2,573,000","2,586,000","2,499,000","2,520,000",-3.11,"360,272","915,580",0.05,"59,558","7,382","-88,729","-65,250","-32,796",52.77
2018-01-08,"2,620,000","2,626,000","2,575,000","2,601,000",-0.19,"167,673","435,974",0.06,"-8,180","-17,940","9,727","11,843","2,327",52.84
2018-01-05,"2,565,000","2,606,000","2,560,000","2,606,000",2.04,"189,623","490,793",0.06,"-21,238","5,786","10,711","-15,570","37,143",52.83
2018-01-04,"2,606,000","2,609,000","2,532,000","2,554,000",-1.05,"233,909","600,532",0.05,"1,098","-39,755","21,457","-30,496","-6,806",52.82
2018-01-03,"2,627,000","2,628,000","2,571,000","2,581,000",1.18,"200,270","518,346",0.05,"-4,517","-47,563","76,135","32,908","-12,642",52.81
2018-01-02,"2,569,000","2,570,000","2,539,000","2,551,000",0.12,"169,485","432,677",0.06,"26,088","-23,405","5,862","-11,471","2,885",52.75
2017-12-28,"2,478,000","2,548,000","2,475,000","2,548,000",3.24,"179,709","453,636",0.06,"-18,033","4,516","3,674","3,815","21,045",52.74
2017-12-27,"2,448,000","2,478,000","2,423,000","2,468,000",2.41,"214,872","526,056",0.06,"61,625","-39,076","-15,752","-33,622","-36,461",52.74
2017-12-26,"2,488,000","2,505,000","2,410,000","2,410,000",-3.02,"320,797","787,685",0.06,"-109,968","98,170","-44,577","-12,623","68,987",52.75
2017-12-22,"2,470,000","2,498,000","2,462,000","2,485,000",1.14,"223,993","555,690",0.06,"-70,729","39,951","13,302","37,279","55,523",52.79
2017-12-21,"2,550,000","2,553,000","2,455,000","2,457,000",-3.42,"312,486","777,079",0.06,"19,066","34,789","-86,915","-46,787","24,033",52.78
2017-12-20,"2,575,000","2,588,000","2,541,000","2,544,000",-1.32,"201,611","515,676",0.06,"-5,648","56,649","-74,538","-51,737","27,093",52.84
2017-12-19,"2,577,000","2,604,000","2,576,000","2,578,000",0.7,"239,572","619,174",0.06,"-44,016","53,078","-11,079","-6,698","7,728",52.9
2017-12-18,"2,531,000","2,562,000","2,531,000","2,560,000",1.15,"147,005","374,975",0.06,"-21,967","29,824","-50,668","-3,091","11,135",52.91
2017-12-15,"2,562,000","2,574,000","2,526,000","2,531,000",-0.86,"298,571","758,781",0.06,"16,431","24,083","-56,871","-78,480","17,529",52.95
2017-12-14,"2,566,000","2,614,000","2,553,000","2,553,000",-0.51,"406,208","1,045,355",0.06,"-4,520","-52,981","53,014","14,286","-21,246",52.99
2017-12-13,"2,605,000","2,605,000","2,555,000","2,566,000",-1.5,"226,674","582,367",0.06,"21,757","48,101","-91,774","-59,287","-16,351",52.95
2017-12-12,"2,591,000","2,605,000","2,583,000","2,605,000",0.62,"175,301","455,568",0.06,"-18,770","-9,084","10,678","3,286","3,344",53.02
2017-12-11,"2,600,000","2,602,000","2,575,000","2,589,000",-0.42,"162,517","421,004",0.06,"4,140","27,791","-66,899","-30,955","-21,064",53.01
2017-12-08,"2,568,000","2,600,000","2,552,000","2,600,000",2.48,"225,809","583,556",0.06,"-38,155","3,585","21,869","27,764","11,220",53.07
2017-12-07,"2,502,000","2,549,000","2,501,000","2,537,000",1.44,"221,312","558,342",0.06,"-14,847","56,082","-75,338","-17,651","24,551",53.05
2017-12-06,"2,563,000","2,578,000","2,501,000","2,501,000",-2.42,"217,784","551,946",0.06,"42,831","19,677","-80,888","-77,766","-17,477",53.11
2017-12-05,"2,530,000","2,565,000","2,514,000","2,563,000",-0.16,"186,531","474,720",0.05,"8,116","2,452","-24,195","-33,033","3,557",53.17
2017-12-04,"2,542,000","2,567,000","2,501,000","2,567,000",0.98,"297,301","754,516",0.05,"19,158","-9,169","-24,464","-21,387","-17,237",53.19
2017-12-01,"2,540,000","2,589,000","2,540,000","2,542,000",0.08,"257,372","657,572",0.04,"26,967","18,504","-60,444","-26,313","-40,678",53.21
2017-11-30,"2,540,000","2,593,000","2,510,000","2,540,000",-3.42,"592,683","1,508,197",0.04,"92,635","28,136","-151,475","-128,733","-30,434",53.25
2017-11-29,"2,660,000","2,662,000","2,625,000","2,630,000",-1.28,"191,805","506,608",0.04,"26,658","14,344","-70,675","-47,479","-15,923",53.37
2017-11-28,"2,635,000","2,664,000","2,586,000","2,664,000",1.22,"269,988","711,004",0.03,"8,743","14,361","-30,585","-54,188","-1,973",53.43
2017-11-27,"2,768,000","2,768,000","2,632,000","2,632,000",-5.08,"362,578","968,531",0.03,"132,438","-22,991","-119,322","-110,506","-87,175",53.45
2017-11-24,"2,765,000","2,775,000","2,759,000","2,773,000",0.29,"90,724","250,988",0.03,"-4,286","8,811","-39,772","-13,489","6,389",53.54
2017-11-23,"2,798,000","2,799,000","2,751,000","2,765,000",-1.18,"125,458","347,695",0.03,"18,513","-12,954","-40,018","-19,511","-24,816",53.57
2017-11-22,"2,799,000","2,810,000","2,781,000","2,798,000",1.23,"159,059","445,038",0.03,"-14,079","13,834","-30,570","-13,168","-14,246",53.6
2017-11-21,"2,770,000","2,792,000","2,764,000","2,764,000",0.14,"206,494","572,672",0.03,"4,819","6,802","-24,518","-19,477","-13,437",53.63
2017-11-20,"2,795,000","2,799,000","2,760,000","2,760,000",-1.11,"189,455","525,666",0.03,"41,532","-44,004","-10,827","-40,031","-17,455",53.65
2017-11-17,"2,820,000","2,844,000","2,791,000","2,791,000",0.07,"214,663","604,732",0.03,"-13,063","-59,497","40,482","19,162","27,442",53.66
2017-11-16,"2,772,000","2,800,000","2,770,000","2,789,000",0.8,"152,814","426,175",0.02,50,"-20,211","15,393","-7,080","6,097",53.62
2017-11-15,"2,796,000","2,816,000","2,766,000","2,767,000",-1.04,"176,339","489,677",0.02,"1,044","21,029","-36,970","-41,714","26,820",53.61
2017-11-14,"2,819,000","2,837,000","2,796,000","2,796,000",-0.82,"134,500","378,279",0.03,"7,863","20,736","-47,639","-36,948","-15,599",53.64
2017-11-13,"2,820,000","2,840,000","2,805,000","2,819,000",-0.04,"176,133","497,016",0.03,"-10,372","-9,979","8,696","18,031","-16,444",53.68
2017-11-10,"2,790,000","2,827,000","2,789,000","2,820,000",0.11,"134,976","379,470",0.03,"-6,326","5,305","-18,647","-6,505","-3,681",53.67
2017-11-09,"2,846,000","2,846,000","2,795,000","2,817,000",-0.74,"239,881","676,120",0.03,"20,430","-13,713","-29,188","-16,743","4,047",53.69
2017-11-08,"2,805,000","2,853,000","2,793,000","2,838,000",1.18,"170,404","482,400",0.03,"-10,858","-6,578",-612,"-3,457","-3,463",53.71
2017-11-07,"2,819,000","2,846,000","2,793,000","2,805,000",-0.5,"149,291","420,906",0.03,"2,622","-20,515","-12,417","4,573","-11,955",53.71
2017-11-06,"2,819,000","2,825,000","2,767,000","2,819,000",0,"180,019","503,797",0.03,"12,162","-38,364","10,988","19,153","-10,686",53.72
